Mol,DH,TDS,DG,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0084met_water,-12.74,-8.16,-4.58,298,0.023061979,0.093392372,0.211022143,0.37626656,0.589605908,0.851047522,1.159562304,1.51377258,1.913195728,2.357030987,2.842806654,3.368380761,3.932846918,4.53366309,5.163157645,5.813604951,6.478486004,7.151691281,7.827238366,8.49818133,9.157141975,9.797313405,10.4128089,11.00096467,11.56544678,12.11601618,12.66676704,13.23798568,13.86730389,14.5839895,13.95131586,2.614981132,-26.08042482,-51.17369124,-59.30188787,-57.77738721,-51.47641948,-42.61945635,-32.76277479,-23.70880681,-15.07590539,-6.504336028,2.068103986,9.759417676,13.83210925,10.63501533,-1.38643105,-20.01052075,-40.62111556,-58.72862583,-70.71265048,-74.34195046,-66.37714042,-43.7280247,-7.415731875,34.868518,69.98113926,99.33409772,124.123386,143.8767269,157.5442045,164.0789025,162.5068868,154.4055311,141.7117194,125.9790997,108.103693,88.41232946,67.06857463,44.52605998,21.73190013,-0.809130754,-22.47188333,-42.56829332,-60.4676727,-75.69506481,-88.07716405,-97.44592653,-103.5279602,-106.1250702,-105.3743316,-101.828949,-96.12151059,-88.83767377,-80.57754402,-71.92826979,-63.36119904,-55.17742634,-47.50931928,-40.3038274,-33.39875802,-26.64491354,-19.99118563,-13.50295922,-7.370966576,-1.702093317,3.481182185,8.167128266,12.38854844,16.24273907,19.85765918,23.3724983,26.85520758,30.33767127,33.78710155,37.02898778,39.84797984,42.08771594,43.64398714,44.46026976,44.53048842,43.83037772,42.30251709,39.88388134,36.520567,32.22211243,27.08602151,21.2453989,14.85672821,8.107659102,1.184456038,-5.716175739,-12.42822992,-18.81690863,-24.75403757,-30.12135606,-34.80433944,-38.71028586,-41.81156105,-44.14820532,-45.74949678,-46.57505538,-46.53021033,-45.53749559,-43.57745757,-40.70620904,-37.05289031,-32.77789033,-28.03561348,-22.93390776,-17.54908836,-11.97611744,-6.34446227,-0.809234956,4.480836263,9.410064156,13.87902397,17.8056117,21.13980728,23.85687204,25.9406262,27.39324886,28.23278425,28.47419138,28.15609273,27.34338745,26.1014375,24.48586022,22.54188247,20.31157213
0086eth_water,-16.2,-9.5,-6.7,298,0.012189673,0.049486106,0.112043224,0.199910805,0.312650126,0.449400534,0.609137612,0.790886553,0.998134495,1.236888335,1.504012395,1.792539208,2.09701187,2.414278875,2.74003957,3.069351437,3.398190604,3.721866064,4.038510824,4.346633018,4.645503543,4.934196775,5.211601375,5.477312541,5.732629058,5.981734282,6.19489137,-1.651840605,-67.46485171,-105.8103408,-113.4032674,-110.8348554,-113.7889667,-114.638326,-102.1577943,-88.95653565,-73.69868438,-56.00388253,-38.21160464,-22.21236427,-8.283202788,3.675957166,13.89710856,22.48339586,29.07501019,32.79809487,32.95796295,29.67240421,23.02344792,13.88803627,5.500963639,3.945876282,20.90910914,68.01723309,143.9137546,217.0508415,259.6463875,276.5116224,273.745438,256.2603297,227.9863919,192.1632357,151.3461171,107.5167309,63.21095353,21.45052149,-15.79412596,-48.8669836,-78.50169334,-105.029707,-127.8886596,-147.2037069,-162.87792,-174.27858,-181.0566499,-182.6595993,-179.4735919,-172.0934287,-161.15272,-147.4543231,-131.7679782,-114.6994031,-96.71696113,-78.45069655,-60.48527504,-43.27074731,-27.1051059,-12.11973246,1.728818926,14.62072472,26.76105874,38.23678546,48.8864975,58.55579019,66.99050118,74.04715425,79.63478593,83.59607201,85.80669738,86.08846834,84.44505529,81.18744431,76.65834977,71.20725037,65.20877242,58.99325262,52.80079199,46.73216338,40.76998799,34.71992935,28.36956391,21.59257424,14.34806428,6.647336629,-1.405026224,-9.613063851,-17.7104892,-25.43868667,-32.60495604,-39.05654178,-44.67181893,-49.32721983,-52.95650196,-55.49231627,-56.91352397,-57.2169788,-56.41132303,-54.53315447,-51.64891242,-47.86485909,-43.31505855,-38.14449637,-32.49917683,-26.52447624,-20.37250515,-14.1886183,-8.102064726,-2.232254336,3.321062378,8.47043778,13.14139253,17.27452405,20.82564811,23.76501267,26.07725611,27.75985504,28.82239632,29.28592804,29.17864164,28.53802462,27.40572851,25.83190654,23.87091483,21.58111056,19.02413343,16.26394317,13.36673757,10.40123868,7.432055381,4.521314381
0087pro_water,-13.50,-7.03,-6.47,298,0.017183921,0.069225672,0.15524906,0.27448994,0.426360143,0.609944763,0.823892345,1.06671749,1.34138236,1.653050722,1.997986805,2.368744412,2.759494618,3.167088736,3.58787015,4.018136069,4.455176376,4.89537618,5.337437051,5.778440378,6.214212433,6.639718713,7.048523549,7.43561346,7.802637491,8.157019362,8.472278361,0.475381468,-65.76421735,-103.6562799,-110.833369,-108.2062525,-111.4297931,-111.7916659,-98.12689237,-83.69411666,-67.45613952,-49.02236376,-30.8319226,-14.64367766,-0.626342912,11.39525216,21.68874913,30.35524841,36.97075025,40.47825269,39.91079821,35.1791289,26.39586313,14.73602469,3.644670566,-0.597620878,13.52376017,57.1377525,129.1727507,201.9759236,244.6043297,262.1104202,260.4912659,244.4725167,217.8676478,183.8479109,144.86625,103.2580967,61.28227002,21.18733286,-14.55553502,-46.31825545,-74.84099005,-100.0840101,-121.9831498,-140.6738903,-155.9894126,-167.2083881,-173.8575478,-175.3885752,-172.1700965,-164.8610653,-154.1606905,-140.8500176,-125.6688327,-109.1459291,-91.61564092,-73.64543019,-55.78818174,-38.50917325,-22.14198628,-6.886526224,7.163115746,19.99746252,31.62267567,41.9528747,50.74053628,57.95181782,63.6847517,68.06111283,71.20868152,73.1462067,73.72203648,72.68563248,70.07185054,66.2218402,61.43102811,55.98601301,50.20394408,44.36958357,38.67320557,33.2093272,27.93870945,22.74612895,17.4888353,12.04087677,6.327303863,0.325559607,-5.905367827,-12.21182089,-18.40678254,-24.24808934,-29.52515102,-34.08531014,-37.78370485,-40.58027111,-42.4607199,-43.42709646,-43.48091368,-42.67309275,-41.09691905,-38.857071,-36.06394266,-32.8057056,-29.14407153,-25.13568471,-20.85015251,-16.37040783,-11.77211458,-7.17139045,-2.696249734,1.550445018,5.498099235,9.099804837,12.3162402,15.11185483,17.44998371,19.2970628,20.63339275,21.46167174,21.79792239,21.66273642,21.08545166,20.0992634,18.73669581,17.04157642,15.07670155,12.91252413,10.61627589,8.247805524,5.855676733,3.480400977,1.162676603,-1.054880545
0088but_water,-14.22,-7.86,-6.36,298,0.026203372,0.105586491,0.236747296,0.418200593,0.648535733,0.925969125,1.248145865,1.612227857,2.019316338,2.472739457,2.966806237,3.491909509,4.039995993,4.605717765,5.183456117,5.768059982,6.355829212,6.942488728,7.525917258,8.1021185,8.665790268,9.210553806,9.729516567,10.2190163,10.68068012,11.12259024,11.5235178,4.05218108,-60.88383821,-98.88234802,-106.1713961,-103.7363757,-107.2391375,-107.8577971,-94.50433302,-80.17341112,-63.84092038,-45.25784186,-26.96719395,-10.67345074,3.466115286,15.62655776,26.0643104,34.8217571,41.27637213,44.04565096,41.94802153,35.00903197,23.77489708,9.842287668,-3.031158487,-8.298369523,5.769188254,50.32949858,123.8926021,196.787188,239.0388245,256.3424345,254.8569677,239.4227321,213.8287225,181.133098,143.714631,103.5214398,62.76541693,23.96993631,-10.82584057,-41.96813872,-70.19899441,-95.59177051,-117.8961864,-137.0874601,-152.9753826,-164.8202362,-172.1113073,-174.2657188,-171.6607075,-164.9248122,-154.6974184,-141.6802623,-126.5849362,-109.9825749,-92.22939268,-73.93568392,-55.70548497,-38.05518585,-21.30867784,-5.686716032,8.693054545,21.80156491,33.46133606,43.53197557,51.85342248,58.39756838,63.2860935,66.69281374,68.80846221,69.76270826,69.5211262,67.86464982,64.8734267,60.87849926,56.11517142,50.79348154,45.17574381,39.52903543,34.05678412,28.86358811,23.92531266,19.14298065,14.37778111,9.478144533,4.346024606,-1.038241131,-6.628940197,-12.3116307,-17.95429262,-23.40670614,-28.51739874,-33.11450046,-37.04659733,-40.24227894,-42.67706354,-44.32881228,-45.18162686,-45.25582852,-44.61097137,-43.34276269,-41.54176176,-39.23360283,-36.38490988,-32.96522635,-28.98671965,-24.51136263,-19.63350719,-14.46219451,-9.101296225,-3.624649612,1.910655602,7.442911034,12.87579807,18.05502089,22.74937496,26.80587848,30.12325007,32.61774734,34.25418397,34.99850146,34.82181016,33.75198548,31.89436439,29.38373712,26.35671594,22.95831793,19.3251144,15.56506427,11.76545989,7.987987392,4.287515197,0.731915502
0091met_water,-7.82,-5.04,-2.78,298,0.009131451,0.037445735,0.085869279,0.155250333,0.24608016,0.358363494,0.491333274,0.643650069,0.815196999,1.007429298,1.220719204,1.454002524,1.707684089,1.983677396,2.281586535,2.598435911,2.929732185,3.270086291,3.613208151,3.951938585,4.281070707,4.600670192,4.913708414,5.224032233,5.537190649,5.859186045,6.195317734,6.552388615,6.940079114,7.344884618,6.55301211,-3.949660779,-32.83650267,-66.20184634,-83.91797224,-87.06988096,-80.68178771,-69.19063796,-57.08861273,-46.17862986,-36.67994906,-28.40528342,-21.38801038,-16.22389484,-13.54817456,-13.11805029,-13.63075083,-13.20650634,-11.04184219,-6.95489842,-0.838584165,9.210217464,28.10277043,60.65665439,105.571969,153.7001615,187.3396009,202.0355545,199.392886,182.8645011,157.1235838,126.9273994,97.19455531,68.44884516,40.97650353,15.27432055,-8.178459337,-29.19408831,-47.79825847,-64.13626494,-78.35099708,-90.28581794,-99.82769849,-106.9054538,-111.3130585,-112.8782912,-111.6148729,-107.6181592,-100.9527264,-91.87311487,-80.82613585,-68.34874414,-54.82916601,-40.69629518,-26.58173731,-13.2419578,-1.297022671,8.816351232,17.06104541,23.62971348,28.79098813,32.84524593,36.04350494,38.57538162,40.58299503,42.16475642,43.36073221,44.11247401,44.26004667,43.60037888,42.0066604,39.51075642,36.28448526,32.55130367,28.56114946,24.52708743,20.62430412,16.98389384,13.67455784,10.64679395,7.772973233,4.898461258,1.867975948,-1.44246678,-5.073852593,-8.94834566,-12.94222233,-16.91598174,-20.74563725,-24.33489001,-27.60804009,-30.4858564,-32.87867431,-34.69359475,-35.85262641,-36.29064015,-35.97885098,-34.92215171,-33.15146278,-30.71622297,-27.68433162,-24.1397682,-20.17604409,-15.89447896,-11.40204833,-6.811821256,-2.233285606,2.22853547,6.471428448,10.40286254,13.94276334,17.01925581,19.58055138,21.59648266,23.05460848,23.95831952,24.32552943,24.18660253,23.58141004,22.55594593,21.16184327,19.4542662,17.48728248,15.31516169,12.99180514,10.56995069,8.100466951,5.631915452,3.209706026,0.875190465
0092ethb_water,-9.11,-6.46,-2.65,298,0.014935836,0.060738521,0.137770779,0.246240205,0.386122541,0.556961276,0.757499736,0.985589088,1.239657249,1.519156098,1.822436473,2.147170792,2.493396028,2.86319721,3.256410712,3.670237215,4.100134915,4.540069753,4.982554591,5.419127608,5.844199067,6.257127256,6.659270759,7.052852807,7.442436904,7.834827127,8.239107515,8.67175336,9.164318783,9.729296387,9.080049445,-1.80338306,-31.83135823,-65.85312595,-83.23067258,-85.59717657,-78.2298147,-65.73858914,-52.70814851,-41.05976908,-30.97183745,-22.20364983,-14.69115037,-8.859344144,-5.296015049,-4.143322097,-4.820343016,-5.994437167,-6.855709804,-6.740276755,-4.694697375,1.928666627,18.25930666,48.99393832,92.79007373,140.360534,173.8395544,189.6948217,190.0235392,177.5927519,156.3424296,130.8598074,104.0539707,76.73342805,49.7927497,24.33325471,0.959506362,-20.06231767,-38.75567256,-55.31255994,-70.01626756,-82.8955517,-93.71788646,-102.3030862,-108.3109135,-111.446846,-111.7010456,-109.1357037,-103.7904104,-95.92497184,-86.02347262,-74.60230647,-62.04703239,-48.77674273,-35.3429622,-22.52306867,-11.10309304,-1.278790613,7.0298414,14.02485685,19.93701098,24.98197909,29.32934108,33.10325449,36.41430908,39.34773722,41.94311526,44.13863292,45.74279235,46.4904264,46.16292343,44.725998,42.32215878,39.15981755,35.48200558,31.52988638,27.50624685,23.56858099,19.80428774,16.20587371,12.69666701,9.157549523,5.443602125,1.419490454,-2.98689995,-7.748998279,-12.68969248,-17.63532787,-22.43793161,-26.9595733,-31.09186071,-34.73267763,-37.80030401,-40.23332088,-41.94682024,-42.8422022,-42.84971557,-41.95680598,-40.19704758,-37.62871576,-34.32847285,-30.38083801,-25.87617223,-20.90692022,-15.56606398,-9.961324504,-4.210162908,1.538974819,7.103721056,12.29812685,16.94891769,20.90971989,24.08174237,26.40808676,27.90267818,28.63377426,28.69614633,28.18538212,27.182539,25.76236759,23.9957511,21.95326318,19.69148293,17.2595315,14.70414833,12.07143419,9.406405903,6.753444457,4.155300682,1.649076475
0093met_water,-9.11,-5.79,-3.32,298,0.014686102,0.059841987,0.136157451,0.244279834,0.38456486,0.556819111,0.760084911,0.993005919,1.255090496,1.546776915,1.867716543,2.216936485,2.594918774,3.00274239,3.437401335,3.892311257,4.360040589,4.832301138,5.298996511,5.751428107,6.186923678,6.606626425,7.011227705,7.402409606,7.785453253,8.169099599,8.564945945,8.989870254,9.470745341,10.01575723,9.307049963,-1.899661061,-32.65532085,-66.94185172,-84.13733274,-86.41850061,-78.89602817,-66.00603223,-52.16114671,-39.60775305,-28.51023675,-18.58274048,-9.590123342,-1.78294562,3.919926768,6.380974921,5.170246042,1.100663898,-4.131144473,-8.762883919,-11.2437834,-8.438771866,4.874131474,33.66113853,76.79873813,125.181255,162.0316474,184.1787556,192.5047158,188.3129798,174.2157924,153.0054043,127.6054152,99.91554582,71.44700136,43.43932367,16.71982996,-8.164753465,-30.99480356,-51.49854127,-69.81098151,-86.07538646,-100.2292523,-111.9739528,-120.9226499,-126.7692156,-129.4591297,-128.9828028,-125.3759964,-118.9082493,-109.9859784,-99.07734146,-86.55960656,-72.86749355,-58.5681135,-44.32184983,-30.79865133,-18.3718855,-7.104488977,3.19424322,12.81617261,21.98314163,30.7212484,38.93167751,46.44377279,53.05197856,58.64559178,63.00486323,65.89253626,67.11066342,66.58253316,64.44168127,60.95734057,56.45850307,51.30745163,45.85444133,40.40213667,35.14583928,30.12983328,25.26869478,20.45606767,15.58193997,10.54594447,5.293548061,-0.151242658,-5.670723139,-11.12203185,-16.3742573,-21.34292978,-25.97558747,-30.2089898,-33.95850167,-37.14514259,-39.68806386,-41.50716563,-42.57746995,-42.89296029,-42.45427004,-41.27131136,-39.37278558,-36.81500847,-33.68339462,-30.08148078,-26.12013532,-21.90602243,-17.52729013,-13.0424679,-8.501852325,-3.963897878,0.496685582,4.787377503,8.809826019,12.4682671,15.68185747,18.39558981,20.57676707,22.2125924,23.30558288,23.87320772,23.94298388,23.54799428,22.72547457,21.51628434,19.96515126,18.11907122,16.02740126,13.74328228,11.32348836,8.828094411,6.31555079
0094met_water,-10.64,-7.71,-2.93,298,0.019239621,0.077971271,0.176197223,0.313969961,0.491392499,0.708205114,0.963306745,1.254905399,1.581724065,1.943270367,2.338316099,2.765344905,3.224766985,3.718013535,4.243003727,4.794541698,5.366698804,5.952749375,6.544288192,7.132026409,7.709863419,8.274161459,8.819769683,9.344643369,9.855759838,10.36608405,10.89148956,11.45519646,12.09665355,12.84008441,12.36820807,1.426495872,-28.90354808,-62.35900252,-78.70571803,-80.32422416,-72.29284298,-59.01905705,-45.05156746,-32.42891717,-21.25163405,-11.20493171,-2.048107557,5.942930228,11.71590936,13.83723512,11.54913304,5.549487066,-2.243738089,-9.599337481,-14.51869005,-13.77131085,-2.513356651,23.68435944,63.6215623,109.3813838,146.4401805,169.1126604,178.2688008,175.1788729,162.5921847,143.7729314,121.3463376,96.47525869,70.54333719,44.69795163,19.73321597,-3.840366918,-25.36831882,-44.80016728,-62.3133498,-77.99257739,-91.74795911,-103.3051592,-112.2804098,-118.3829285,-121.5062798,-121.6249283,-118.7762169,-113.1936366,-105.1649836,-95.02215274,-83.08534701,-69.73709993,-55.51197808,-41.08456451,-27.12771344,-14.16289177,-2.402687916,8.161385597,17.62895105,26.05996907,33.43974701,39.74626463,44.95927308,49.1071695,52.23372633,54.30385463,55.11517598,54.55186573,52.59933049,49.39299719,45.192357,40.29731756,35.02803433,29.69969263,24.58131154,19.86214654,15.60864675,11.74877095,8.169452966,4.758957656,1.402256783,-2.005071396,-5.504327824,-9.037633663,-12.50434698,-15.80182665,-18.87229355,-21.68331635,-24.19495172,-26.34797875,-28.07114746,-29.30014287,-30.00110738,-30.15739971,-29.79090208,-28.94559308,-27.65530496,-25.93614709,-23.80934778,-21.30724532,-18.47547946,-15.37422112,-12.07160875,-8.640539767,-5.143250597,-1.63876552,1.801345662,5.098253999,8.168942802,10.9374374,13.34417608,15.34599963,16.91552554,18.03949075,18.71812891,18.96185018,18.78731963,18.21647423,17.27786289,16.00530042,14.43447784,12.60707131,10.56837793,8.367470258,6.055934942,3.687662276,1.319145187,-0.992769273
0095eth_water,-9.75,-6.65,-3.1,298,0.018733953,0.076049489,0.172162054,0.307208685,0.4812385,0.693880954,0.94401893,1.229832824,1.549676813,1.90229823,2.285859694,2.698821302,3.142106008,3.617760754,4.12379318,4.654678197,5.203809216,5.762992602,6.321518679,6.870231363,7.406128885,7.929401854,8.439315812,8.935987624,9.423680619,9.911955501,10.41602794,10.96194954,11.59759311,12.35604546,11.85828312,0.429974286,-31.17021159,-65.80507865,-82.57611365,-84.0270949,-75.53283787,-61.7271311,-47.02058275,-33.77931514,-22.12548938,-11.72527559,-2.265836665,6.1393,12.59169419,15.56987967,13.94823692,8.019679173,-0.51007045,-9.365605454,-16.08128019,-16.7868285,-6.147073649,20.70605534,62.70916662,110.6312408,147.7167618,171.5843258,183.1212539,183.5835605,174.5566592,157.6691769,134.6457997,107.9480527,79.86807641,52.24059318,25.97670962,1.600513738,-21.03893224,-41.83909327,-60.76738794,-77.93738394,-93.19675719,-106.1823744,-116.4882956,-123.8188761,-128.0805479,-129.1987006,-127.1379231,-122.1482188,-114.636338,-105.0595771,-93.85400558,-81.45327838,-68.36491593,-55.12524128,-42.18801414,-29.85458056,-18.18134381,-7.026086075,3.756919322,14.27572253,24.39632559,33.87590721,42.53573324,50.26318653,57.00146831,62.63194656,66.89742331,69.45941404,70.14276112,69.0241095,66.33976298,62.41426443,57.6182715,52.31782979,46.81535205,41.31284329,35.876382,30.48062804,25.0733991,19.57572546,13.89629579,7.979249339,1.82906224,-4.488514788,-10.86511974,-17.16826306,-23.24946634,-28.97051211,-34.16707177,-38.74185855,-42.64467623,-45.84053161,-48.26943771,-49.84238149,-50.4896745,-50.18695546,-48.94962969,-46.80643855,-43.81741157,-40.05710302,-35.61518026,-30.5990368,-25.1276,-19.32978733,-13.32828653,-7.252839733,-1.253063274,4.515226375,9.904838371,14.76974606,18.98226659,22.45342466,25.14012452,27.06494355,28.28428588,28.86954456,28.89164855,28.41017646,27.47208739,26.11319494,24.36978882,22.28691534,19.91848137,17.32464408,14.57278256,11.72553342,8.834203456,5.941598419
0096met_water,-11.35,-8.52,-2.83,298,0.027971061,0.113135839,0.254898399,0.452516143,0.705274106,1.012056146,1.370721414,1.778156032,2.23146874,2.728348814,3.265612959,3.83968688,4.448811164,5.092262041,5.766154832,6.464040483,7.179220714,7.904221181,8.629558936,9.345050116,10.04384021,10.72124586,11.37216917,11.99574262,12.59852503,13.19363067,13.79976482,14.4475056,15.19255529,16.07836218,15.77359072,4.899105999,-25.4841389,-58.86090607,-74.95384434,-76.20793674,-67.83131093,-54.3359622,-40.3069308,-27.69797404,-16.57093932,-6.586919536,2.502028378,10.38197712,15.84271311,17.16973203,13.39388343,5.280691855,-4.910450496,-14.52876001,-21.29225404,-21.74661452,-10.89046274,15.6334269,56.39333565,103.128228,140.7485217,163.9954371,173.7618581,171.5545844,160.1666759,142.7858354,121.8661198,98.41677175,73.73482489,48.94940589,24.78763739,1.568804552,-19.97124543,-39.69060794,-57.77419807,-74.2579658,-88.97269252,-101.5560099,-111.5213713,-118.5229505,-122.3963337,-123.0983804,-120.6541802,-115.2962063,-107.3247914,-97.08999545,-84.93081944,-71.26187642,-56.63876295,-41.75259324,-27.28652794,-13.81578176,-1.598564133,9.316468362,18.94314019,27.31497703,34.44224174,40.33706383,45.01359876,48.53190777,50.98907611,52.41706965,52.73370253,51.79716469,49.62431977,46.35021992,42.19443382,37.42073601,32.31581212,27.17283342,22.25141561,17.74323782,13.72176627,10.1134859,6.795384125,3.627771504,0.478109554,-2.751707114,-6.085633409,-9.487539439,-12.89995999,-16.26307841,-19.55166907,-22.74424367,-25.77840745,-28.56351836,-30.97756681,-32.92065144,-34.32785834,-35.1814643,-35.50726741,-35.34990184,-34.73803153,-33.65067401,-32.02442922,-29.8108556,-27.01267584,-23.68188164,-19.89226423,-15.71416742,-11.20925255,-6.443385056,-1.496629607,3.539138464,8.547548162,13.38030659,17.86872955,21.84890014,25.19205616,27.79275816,29.57692935,30.50233583,30.57491972,29.85104962,28.43894838,26.46364909,24.04584836,21.29532854,18.30443313,15.1484973,11.89457752,8.609697848,5.357879101,2.202750086
0097pro_water,-11.64,-8.78,-2.86,298,0.027341003,0.110676856,0.249661063,0.443846967,0.692796814,0.995633643,1.350462853,1.754267805,2.203812234,2.696141836,3.227719175,3.795201372,4.397541388,5.034620809,5.702341369,6.393389443,7.09969667,7.811769999,8.517902015,9.208129808,9.878292785,10.52705176,11.15219551,11.75276175,12.33278514,12.90314634,13.48257425,14.10684902,14.84581617,15.75853072,15.50333751,4.563714637,-26.20140898,-60.07308233,-76.40016902,-77.71872623,-69.29925647,-55.6664124,-41.12480433,-28.02300485,-16.47320435,-6.147216376,3.240248244,11.5049633,17.59069049,19.71757084,16.52305158,8.280397973,-3.032028467,-14.69402728,-23.78057478,-26.07990963,-16.17157067,10.74820877,53.29300685,101.512824,138.6581355,162.9390072,175.3411203,177.0140427,169.4297285,154.1517547,132.9646917,107.8743841,80.99941366,54.23575539,28.81748297,5.220674925,-16.81201914,-37.28429531,-56.10606905,-73.35394444,-88.81098446,-102.0682211,-112.6679499,-120.268865,-124.7733511,-126.1073493,-124.2288253,-119.3841388,-112.0003684,-102.5388954,-91.40890547,-79.02267687,-65.90259759,-52.61105017,-39.62433774,-27.26054586,-15.61581491,-4.598448748,5.934102999,16.03508445,25.50605382,34.08350366,41.61807554,48.05257502,53.38686069,57.55916378,60.37593683,61.58516995,61.01440241,58.75874252,55.09625853,50.3963016,45.06487705,39.48040548,33.94986597,28.67593708,23.72552519,19.05003606,14.54746331,10.09778371,5.591850169,0.959185128,-3.807770889,-8.656705625,-13.4955376,-18.21695179,-22.7179987,-26.90207754,-30.69092711,-34.01241823,-36.76981693,-38.88477024,-40.26612403,-40.81970738,-40.49859056,-39.32324717,-37.37131112,-34.75139814,-31.56008863,-27.87669165,-23.776819,-19.33234432,-14.64152239,-9.830692626,-5.039808622,-0.416274342,3.917319521,7.872643279,11.38935548,14.42030104,16.92464023,18.88048112,20.28740528,21.18084905,21.62660491,21.69318696,21.42200697,20.81752565,19.8651641,18.55595641,16.89970529,14.94105536,12.74410767,10.38706747,7.954135367,5.51837195,3.129001395,0.816735692
